Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,14.95398773,13.87711864,13.63815789,13.11910377,12.68426295,12.38553114,11.52960526,10.89231928,10.94686649,10.80665025,10.87556306,9.977040816,9.761061947,10.96960926,12.52083333,10.77727273,10.62717505,11.78825787,13.74982619,15.66022621,19.54255056,19.62449821,22.64160817,24.60763151,24.85578492,23.4955689,29.26438795,32.05651344,33.08882733,32.32610589,32.25179503,30.15044506,30.40248344,22.52769502,25.80623029,40.50137435,43.49775404,42.70746022,44.22407211,44.74856024,46.60409944,41.65315276,41.17219077,44.46933764,47.62164937,48.21933001,50.3238836,50.98781401,52.4787727,49.94788128,55.04764403,57.82173121,59.85505221,58.08037686,59.2516253,64.76844831,69.3622339,70.68084493,73.83171734,71.07823548,72.31366698,77.49908023,82.17168467,
Marshall Islands,MHL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.92802173,63.18854914,75.18222132,81.20523107,77.96800018,69.37392546,85.1292206,81.51043833,82.98904905,69.55384371,65.01637878,67.35108195,55.48451419,56.17794568,62.24466404,68.49393258,78.23395865,86.4409082,76.35983557,78.73490358,82.20917989,83.65150782,113.5240163,104.9152198,137.3322406,114.3054327,103.1468428,87.43298398,66.26277925,61.11860206,52.8642299,53.01799458,49.0132665,66.33437886,72.263696,
Middle income,MIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.19074214,18.74744298,18.10889083,18.15515757,17.94946738,17.40048088,18.16929007,17.75102374,17.63291025,17.03455809,17.52126625,18.12042859,17.58100829,20.17608834,26.86375975,26.51924161,26.79609274,27.43401214,27.01101662,27.8811879,32.89912911,30.59176339,30.20304658,28.41967862,28.78912869,28.38610818,26.53904146,28.73350595,31.00585802,30.00229745,28.59993852,31.02121516,30.1164176,29.79363736,33.5219568,35.84105732,35.34385528,36.04689868,34.89168418,38.4391779,42.440709,41.50783044,43.79439555,46.80717227,50.83496374,52.15398991,52.89602835,51.63617377,53.01617237,42.82385763,45.79431334,47.53499342,46.4165127,45.12008561,43.81599406,40.12113646,37.52958055,38.92204992,41.00948538,39.40851472,37.97546369,42.47895435,44.86130758,
North Macedonia,MKD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69301145,84.02744525,72.19894825,62.09845642,59.75845105,77.07668593,85.66697905,76.79328063,90.56792128,76.88085776,77.41953311,74.25757688,81.08700977,84.18811845,89.83815906,104.1087513,109.7325038,82.76130405,93.81141936,109.627529,108.1243455,100.9364064,107.9890297,108.9272021,108.2036601,118.4303579,125.8449443,132.1557411,124.1792372,139.8164187,158.3852449,
Mali,MLI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,16.33426572,13.09007235,16.47476182,22.23628574,23.27825494,21.37203182,29.80394839,45.29024682,27.56675981,25.44643001,27.05177863,32.55084342,31.90376559,36.59733054,33.72380114,35.76371051,39.91476653,33.33516896,30.31182286,35.36404948,26.40352446,33.10219269,34.28327476,35.83264278,36.08489587,33.56091901,39.4566747,44.38367579,44.81927005,43.33874421,48.19981436,45.09719971,40.54378417,45.61900604,49.44731536,46.10911122,46.64756944,42.90233075,42.33682711,48.79861136,45.86543613,55.25286924,41.63424217,50.74295765,44.06271909,49.30061548,46.4105075,46.53692489,49.73000515,49.0302032,46.74042771,48.65599218,50.97726935,56.68924904,56.23149496,59.77529335,
Malta,MLT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,79.7696821,78.23724169,82.67872304,97.51100261,131.6159942,113.98582,123.3101703,128.6819532,115.5384513,118.1463108,113.657986,105.2699842,97.20391914,94.01500407,100.8323828,103.6825385,96.44067029,99.58613718,102.3533727,109.6491864,121.5862233,122.3254296,128.0977833,130.2608974,133.9638496,138.7904728,126.3889989,112.6427124,113.7377799,116.0236519,144.1449214,106.4727778,104.5533182,100.561346,100.9823972,94.76037122,104.7899143,103.9446547,96.59633768,84.34556764,95.70792492,110.7926201,114.6507766,92.68288922,83.66700807,77.92465161,82.53331465,65.667785,64.66337079,66.06897096,56.08876474,56.37686894,64.9469427,
Myanmar,MMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,89.15820393,72.16203669,76.27706744,84.14045359,122.5025802,128.5917447,120.0941037,58.99718546,40.18171841,51.93631491,46.6679757,50.0469474,38.20522448,32.92788638,29.86317091,34.68075108,32.12418385,52.31347228,59.54615997,74.45406072,80.32939544,75.78752721,54.55163579,47.19256309,41.7924513,40.02953097,37.77938667,31.48904628,26.79924281,20.11474604,28.12981408,51.45343422,49.01407287,44.26149631,37.9941851,41.32969754,34.35911681,61.47443128,57.76023155,40.35663339,44.81718526,80.38234408,78.77381948,43.25931427,42.85841068,47.41814531,48.7983023,47.07053437,34.95639416,29.83240094,27.09079463,30.4398365,30.16126887,38.61971654,42.64877306,47.43713819,43.55849389,50.15813268,52.97701325,48.73319139,43.82148827,44.49101785,55.39042728,
Middle East & North Africa (excluding high income),MNA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.61159755,42.22352245,34.36690095,38.92330646,40.04810379,33.87878713,34.08339757,33.9765758,34.74641135,34.63077834,34.10095749,35.89164853,28.99295604,30.82885155,45.14078522,49.91991123,44.24583015,42.92281921,42.65390259,40.80463207,45.99675727,47.49013952,42.23062381,36.07603997,32.08005069,27.72779911,20.14622778,25.56112515,32.08625346,35.45982748,27.68202579,40.51226804,37.41256144,40.72710626,37.80591186,36.91709765,36.70703402,34.28891849,31.50602385,33.47261158,38.53588945,36.54766509,38.77956528,40.04343745,45.49284125,48.97511199,49.07494425,48.37005268,52.16140675,42.06257793,43.78623118,47.45064455,46.87612304,48.47298745,47.66858139,41.61982528,37.17031703,42.97656711,52.32191746,49.64423726,41.03864834,47.92448738,53.87094424,
Montenegro,MNE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.10012219,94.90012376,95.65137085,64.93833767,63.21530807,69.7997571,68.62341265,63.86353231,61.16869264,58.99282947,60.47617052,62.47169469,63.22928132,60.87995335,59.18242882,59.2176564,71.36663893,
Mongolia,MNG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,50.77704242,52.93053505,56.4251139,78.57115426,81.59138042,64.04991147,60.28580437,57.79442073,47.07899442,61.895067,29.80220842,61.24717166,99.16688957,66.31979526,61.1500757,65.02098082,87.81183554,85.82048168,91.4499854,101.2405598,91.40393439,86.99975107,88.82356602,94.92653521,89.12325381,88.72145917,94.59268666,109.4569253,88.00461787,85.91717736,109.6659194,90.48407664,84.46110672,90.06655044,72.86642225,73.99821595,91.78764703,97.79107127,96.77356445,96.71011763,105.2370478,123.8972102,
Northern Mariana Islands,MNP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5638629,120.9039548,123.1404959,122.2431668,105.959596,81.87633262,50.15974441,43.14465409,44.30538173,48.28532236,44.63806971,43.9119171,53.36538462,52.08791209,48.29268293,40.38461538,45.81091468,50.55038103,50.34965035,,,
Mozambique,MOZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.52372282,35.51653407,37.70166361,39.7551385,28.48141002,24.21748412,19.71822523,18.37467646,22.30630064,25.66313916,31.25578487,39.54110521,42.50001647,44.58719983,47.25711997,55.20600203,50.52048491,51.55436701,48.1983913,66.59717938,67.82823783,75.1672711,82.11966511,73.2440727,72.47214704,70.7097835,78.93165205,79.61453275,77.9809695,70.66176933,87.83368674,124.6602081,
Mauritania,MRT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,20.72689468,23.74117624,27.35062295,27.61745009,32.11398428,34.51722343,37.86065232,34.36139885,39.99155317,46.8640946,44.99820955,43.14862962,57.37596677,48.93879865,47.91166028,46.06181085,45.55523475,37.78134628,42.65149668,45.80480012,47.58050932,45.90645003,44.54280811,46.44568442,60.21451463,48.96223743,49.30597106,41.98024371,45.42800497,56.87117965,40.49317886,38.44201845,46.98614183,39.69403192,43.93500657,44.1351594,41.60238559,38.67448535,37.41333798,45.46167489,46.96278073,42.9361463,41.92774802,57.69309671,69.92460309,64.64982867,66.4026459,71.62287494,60.70510123,71.22199898,77.10697759,85.75833688,89.17259589,87.70522356,89.75388614,59.33973712,81.04249801,70.04702731,73.289073,67.46358855,77.27809052,79.97248849,
Mauritius,MUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,88.77451371,91.78840221,81.25122843,78.85135,91.88988939,78.34464776,76.78013987,74.01789078,81.01448969,89.11626668,91.46186296,99.79528243,105.644702,105.9151636,105.9738063,96.36355447,90.78035433,92.35868866,92.09858816,86.97283584,92.51570262,90.29521213,89.16766429,87.50586287,78.27039863,78.35466433,81.79603876,73.25636982,72.41397719,81.67991616,84.73695296,75.23787713,70.41790628,62.13273612,66.44560987,66.97102901,68.58521062,67.24166101,66.57421971,62.06229175,55.69249975,55.39064866,54.47316528,54.16190128,52.67307093,61.77968357,69.48173547,
Malawi,MWI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,40.75158866,35.64302525,31.61793894,30.33455561,33.2759081,32.43356957,29.4905399,33.22274943,34.55849147,33.27276352,36.24289939,36.54752119,43.18709562,28.73837227,48.78290543,43.27085371,33.28740626,34.00600669,37.13284813,43.56777645,35.90420046,39.83172733,21.87788765,28.41669965,27.95169974,31.74567582,34.01349005,35.0166856,37.6180778,36.55983315,32.32519339,33.14691461,44.80689573,50.25168219,47.39058546,36.24935503,41.41661711,37.90443836,35.66557669,34.38433001,28.60790379,32.39082507,17.62292878,
Malaysia,MYS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,109.4336573,104.0036613,103.0732309,84.89666606,80.46592696,78.88138166,75.07512418,72.2187017,75.27688612,77.19906739,79.91417161,72.82543929,66.08706152,71.76131854,87.92986897,79.67694071,82.52313486,80.83267391,81.38485759,89.2271889,96.87921567,93.26401159,91.20858738,90.17563952,89.95696396,88.36321789,88.32444511,95.207731,106.5686199,122.3410278,133.3573041,144.4738539,136.2689511,138.6965331,159.0327779,170.90966,155.4155846,157.7566021,182.2537872,189.5299969,192.1233667,174.2898471,172.3646118,170.5997817,185.8220265,178.3196151,178.9820874,166.4359166,154.1352245,138.9323339,142.4348536,139.4719492,134.8196448,134.3210395,130.9737967,124.744128,118.977534,129.5942383,129.618578,121.3636469,126.1277895,143.8251365,158.9062353,
North America,NAC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,8.203347054,7.989441828,7.907435439,7.93850488,8.356485078,8.391471587,8.810869018,8.78895351,9.352382136,9.463914319,10.04963208,10.02304188,10.72000599,12.55795605,16.3329197,15.32374332,15.86651608,16.0940135,16.59308517,18.23347734,19.57348656,18.63869176,16.4257853,15.52647812,16.81004995,15.79391627,15.84294133,16.44297261,17.61378001,17.69550829,17.71285325,17.46237563,17.79595051,18.18677598,19.35269801,20.815688,20.9560861,21.70081296,21.10895645,21.47433421,23.30541875,21.15912864,20.30177872,20.60886312,22.17864849,23.33591437,24.38639479,24.95751312,26.53790417,20.86109342,24.22390073,26.80798607,26.6189472,25.90771368,25.74870711,23.56705758,22.26935628,22.80796949,23.3577271,22.14911536,20.43797783,22.51231762,23.98631212,
Namibia,NAM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,107.9690517,103.6486559,93.16988964,76.91300911,81.17831398,81.3312786,102.9823121,95.82324488,93.26299145,93.9200181,80.57573359,78.81558314,76.51212705,78.92497581,74.18511882,76.03340954,77.40971848,74.39247837,74.35885116,73.51588393,73.17261904,76.630265,75.89940588,65.80817803,63.89572368,64.11092285,69.12212421,72.87712447,86.91326794,90.90657697,83.94413259,87.83585628,89.28808579,101.7162455,105.6256115,103.7832627,100.3262564,93.11250398,115.3119302,114.3524336,117.3780722,146.678237,110.2909352,
New Caledonia,NCL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,88.97550148,88.30342759,85.53808314,95.58847026,99.19849089,117.6091288,104.8345191,78.72788419,76.34243753,88.01332577,82.53207784,73.02895218,72.46721763,60.75616453,69.61249935,73.91345834,77.21855636,69.97568994,55.71349183,65.06996572,72.41282994,54.02383896,57.18728211,51.52511672,65.94715351,52.65986845,49.25049058,45.3506475,43.12171784,40.87235984,41.94639537,42.41789267,44.72626201,36.75163017,40.40789439,44.677944,41.66496233,40.10634333,47.32111017,45.27558838,45.95560621,49.70515495,55.7034709,49.99106844,40.97909547,51.31162292,51.78985585,47.32299522,43.59011998,46.24338072,44.7231538,42.69551905,44.3860736,47.83556553,49.00980292,45.6284407,45.82305405,61.52763068,
Niger,NER,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,5.783858885,6.998977703,8.650899725,7.334193349,9.093772984,9.355738444,11.39120699,12.16971118,10.91678836,11.50402348,13.84793019,13.40881286,16.15553122,15.63845407,14.61792955,18.3085401,24.42420864,27.72060636,33.0822466,43.09532191,46.24231886,44.45174478,39.55170343,34.55161398,37.43387499,43.59350259,35.97505803,27.89961024,29.6444916,27.84956682,19.07551237,20.14731967,23.97945153,21.68590661,28.53371519,28.75088819,32.13219422,28.205679,30.45362449,27.4648434,30.24418576,27.93302131,26.84932471,28.6969854,30.52831209,34.5628746,31.64183543,32.81871946,35.71036943,44.39528978,46.18406693,46.09623492,40.7768709,40.352483,38.71878725,36.9377198,30.71489943,32.76679338,31.7589962,31.4750961,30.73922614,31.97451707,32.9677229,
Nigeria,NGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.40409126,24.82490555,21.12274767,21.27540022,23.62716059,25.85735407,23.77916804,25.04209918,21.74582681,23.92107458,18.32442687,36.25662625,30.02179488,35.11208332,48.20369822,49.94791984,51.72012554,63.64295965,62.30586359,58.29888143,66.39690458,23.54275767,19.78435663,23.28752309,28.87689318,29.05249364,16.76645754,21.40821441,23.34815131,32.2409388,35.57456657,35.69818648,38.72782199,30.70464945,19.93541933,14.59269979,12.16333991,12.30169335,8.729205957,37.94736794,42.93100593,40.28258575,26.8499843,33.30566,38.88712434,40.54236291,35.75056133,36.45356548,40.12798818,30.7272153,34.94232929,41.49911431,35.71343758,28.17730418,28.10946778,19.25169637,17.0107868,20.15751444,24.55403419,24.82268878,16.51415593,22.40069544,26.11501828,
Nicaragua,NIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.09271198,91.39252917,95.89328261,68.71286717,60.12940651,57.55914229,31.11422215,34.80281224,37.60138532,46.17339956,44.54975085,49.57042526,52.53235099,50.72187975,52.9649153,57.92439848,66.01596021,72.92775685,78.89501271,83.1832965,85.46597778,76.15617224,91.82954527,107.3015824,108.8494256,104.5434303,101.6124489,93.27658018,79.85036221,93.41412045,94.93110903,95.35374719,90.42319884,117.7798732,118.7308192,
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,81.15350435,81.82996925,79.59277898,80.69224857,80.79411943,77.4645016,75.702305,72.68940628,73.68714687,71.58901817,76.09908462,75.4613323,72.79017725,78.08364379,87.53898664,80.58392429,85.08572737,81.10174854,76.28912635,83.96977739,77.88745584,82.82611781,82.05917931,82.33283348,88.92337638,92.77572159,77.59204117,75.25720314,77.38788383,82.29221602,81.00794311,79.23778332,75.76119242,75.38251226,82.08840933,85.87255408,88.77485092,95.62159736,93.51787956,95.00983182,108.1243931,101.8318787,97.77593888,96.66344602,102.8412036,112.3799582,119.9611252,122.9579956,128.0484733,107.9774957,128.7095393,139.3469492,148.0827831,143.7861462,141.4509396,141.4035401,136.6480132,147.110644,150.1240469,147.6908754,139.5617848,155.1369919,184.7652434,
Norway,NOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,45.37820557,45.22002067,43.44832917,44.46841009,45.74531738,45.32999845,45.6277601,47.14910457,45.70895773,46.51513808,48.06415503,45.4635383,44.10491177,48.87670187,54.159603,51.5149959,53.06286897,52.43081826,48.10319193,51.29088785,55.04242655,53.252801,52.78767823,51.10564675,52.80708973,54.33001398,48.78825615,46.83120391,44.8045958,49.48071055,51.15373337,48.96840337,46.78838048,46.49142939,48.93916014,49.30618375,52.14037615,52.21415384,50.49072876,49.03262892,55.08605001,52.88472314,48.25310524,47.24623592,49.40689141,51.37354979,53.75060566,53.80718399,56.36633812,47.87610785,48.25100697,50.10246621,48.41497376,46.73445597,46.66533392,46.46002334,43.27191447,45.37775833,47.38435415,46.02355838,44.85609619,51.2289234,59.88886997,
Nepal,NPL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,10.81964913,4.887589565,5.225651463,23.54371534,28.42175934,22.44082513,13.89483242,13.18330455,13.59696046,17.62523505,13.51077784,15.06628934,13.96350197,17.17927206,16.42098752,17.26119145,17.96544508,18.01215278,19.4494012,19.60837263,21.68643834,22.41183596,20.16344766,22.76094046,21.07540845,23.39771498,21.11701212,24.41452994,24.92106598,21.01992993,24.14846155,25.34759816,33.66447434,34.8083469,37.3022803,38.12679366,39.43311518,42.67394737,35.41823863,40.20945164,43.26339436,36.79007408,32.8382215,38.16460418,37.25629615,38.69495703,36.82115004,38.64175484,36.10077051,40.50568563,37.42503643,31.02363783,32.14748013,33.61578861,37.30047694,30.26583526,39.27155849,38.26852592,40.76526202,38.92801047,32.03956805,47.60210016,36.81519779,
Nauru,NRU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.1669556,120.1931,70.7388,53.03796,42.74953846,94.27923543,56.94318333,76.26946615,83.74665598,
New Zealand,NZL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,29.76746673,29.8762051,25.52037766,27.30858754,27.97579896,36.41371049,37.02419456,32.6767888,36.77181938,38.42690084,,34.24286652,34.64916159,37.27460493,43.63394263,41.33888128,44.46214265,42.44885188,39.01132092,44.66205885,46.86260317,46.50740453,46.98194285,44.2094547,54.09864928,47.45582292,39.02345832,35.84028408,35.84139612,40.20926804,41.53191837,42.10986349,45.58482007,43.1378561,43.56343962,43.18297851,41.46799774,43.49895969,43.71552057,45.5938892,51.69004857,50.18894089,44.17079841,39.75710814,41.90261486,41.79650092,43.78117329,42.14989715,48.78564686,41.61283757,42.32462509,44.43127757,42.88089912,41.42654591,41.79550858,39.8220934,36.98136674,37.85893511,39.39180947,38.42472028,35.53139122,37.03047105,40.03237293,
OECD members,OED,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,15.41763141,15.28986844,15.00243698,15.25836711,15.74732409,15.74385226,16.18273649,15.95553409,16.50400297,17.1400543,18.70246451,18.81069062,19.28252102,21.88554708,27.25155004,25.12320894,26.30745221,26.40518664,25.78545191,28.14713049,30.41589996,29.21196355,27.89028449,26.58822742,27.67025411,27.02251646,25.37631237,25.85725365,26.2277038,27.06305897,27.78267166,26.69522558,26.26238969,25.22415952,26.79166356,29.02785706,30.04057363,31.36567887,31.56805769,32.30170497,34.91508649,33.91075538,33.62831891,34.68591906,37.11706004,38.89613261,41.71830954,43.35596937,45.71354318,37.43207307,41.99960162,45.80030653,45.30162429,45.33140453,44.86098143,42.16799612,40.78961873,42.7703761,44.08846222,42.4537052,40.22292473,44.52494919,49.37619724,
Oman,OMN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,17.38306637,17.70957025,33.59718557,60.88526684,64.166718,62.81216011,62.12406075,58.87426705,73.48877214,73.87975374,86.2784709,72.61094651,73.47227783,74.55384315,75.42818147,91.61182905,97.9319787,96.48273563,86.61788703,83.37638042,83.31296633,73.82409122,73.49718897,66.89548767,67.18827006,71.08230764,72.28331957,74.92606362,76.80234616,73.99262175,75.68863409,79.02989292,80.95368257,80.97498804,77.20546275,84.32674625,87.43059606,86.72100262,85.37602447,89.39693378,89.00008818,87.66173986,96.74856335,99.91880442,94.21066682,87.04563025,91.75905436,92.40941482,99.8798915,86.3233935,77.41505008,70.761204,73.38786049,73.79965183,70.66817339,81.65787361,85.70620849,91.70874764,
Other small states,OSS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.74318384,60.57888871,67.38338536,73.03744732,67.65558766,66.33744484,64.73611195,64.11255737,68.14963247,74.23487307,76.6259383,90.36586359,79.92856089,82.04285662,86.2803156,84.04613693,83.28202839,87.74804782,87.126686,92.0812422,102.0696602,103.3888879,99.75725315,93.95179749,95.98135547,92.14521821,82.20102796,81.94531019,78.09469857,83.31880669,83.61796495,83.36083384,81.09994947,81.19405131,81.04524786,82.79086985,86.20030226,86.69858697,82.80914239,81.2418472,85.65648771,84.25118617,81.79573526,79.29646041,78.23010371,80.89934365,84.37025637,82.55004868,85.74207472,75.35334096,80.53439467,84.96555824,88.10055555,84.50668233,81.55496707,74.2493017,67.57237455,68.43965686,72.38558977,67.79669105,65.33770013,75.87047546,80.3204202,
Pakistan,PAK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.72641425,24.71685107,28.79240926,30.05942318,29.56797386,25.60196919,23.62405582,24.00693186,10.2586432,12.03484969,12.20642081,10.31324447,24.71583597,34.26058051,38.19447913,29.08124443,26.5566414,25.1155942,30.83959985,35.35079394,33.68500164,30.29827891,25.58747405,29.29747768,27.00002287,27.70917301,27.45534583,29.96564241,28.88278607,29.50379289,32.40405553,32.80414149,34.15385505,31.2449338,31.08227423,32.08156376,33.87862031,32.53550082,28.62428069,29.5852928,19.99501384,19.99987267,21.59445136,22.21907518,23.69455175,28.51622463,28.88404263,27.38555542,30.98458878,26.25791711,30.10376383,30.09498631,27.4570521,26.97314881,26.64831919,22.08834742,21.43353632,23.38257836,23.44745735,22.95382538,22.57330859,28.92487367,27.22410381,
Panama,PAN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,26.24979265,26.71001257,30.66915966,30.43784143,30.149297,31.67210039,32.94456592,31.90328008,32.17135723,32.91559189,34.49280477,33.66324627,33.6438427,33.44143626,47.20542944,48.3717824,41.96118706,40.60970209,36.92335839,40.13981071,39.22770063,35.76884784,33.71019482,29.23820679,27.47685003,26.41589059,23.21327578,24.37143484,17.92374763,22.03272204,29.20437733,29.01899882,31.40877807,31.20948872,31.89436807,32.75601655,34.47649125,34.88714234,36.12807147,35.7618286,34.44376129,30.99500757,29.45904694,28.84478913,30.22636799,101.683153,103.6784587,103.7284767,101.5825774,90.69709223,94.1702757,104.8168278,105.0440641,82.71947965,74.83964793,62.58249864,55.48484917,53.09576594,51.24663906,47.05846074,42.43184824,50.07956319,58.18810563,
Peru,PER,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,40.77446252,37.16226694,24.72056558,31.54664675,22.60133396,15.50359259,37.63097543,24.43159048,22.39270484,18.0714475,20.96962856,21.8649033,22.39201047,24.52507005,25.02153113,26.4551254,25.18311773,25.72561919,27.77093375,27.56478231,27.76137126,29.80536858,34.31248294,39.27131474,44.19515887,47.55361988,50.41783292,40.67189648,44.75297225,49.25194718,45.91330914,42.87101626,40.32048996,37.65430943,37.92116667,39.49566191,41.00728941,38.8602566,37.50477566,49.41001586,50.39204021,
Philippines,PHL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,17.8155783,20.51107724,23.57408536,24.34140497,25.7820433,24.42710696,24.829539,25.89039014,24.8819922,22.13794538,30.12257181,28.93108202,27.76854022,32.28929884,39.69788969,35.85134051,33.52242659,33.19554616,33.16871949,35.81233228,38.08068062,34.89682288,31.37230835,34.07383327,32.76221434,28.79168208,29.61996822,34.0394106,36.50573073,39.03633659,41.81690056,41.83326774,41.7858774,48.06361737,49.13248468,54.15956472,57.61764787,67.4811231,81.76671264,80.73781166,89.76358321,84.98473251,90.50219669,90.54207403,90.29599407,84.47404502,79.5030736,69.53565574,60.28807999,47.91255404,52.77467204,47.99059395,45.0285417,43.12637553,43.9708339,43.58910089,44.64405046,51.94064092,52.64848388,48.62834922,42.74485429,50.49261161,55.60368916,
Palau,PLW,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.01187648,74.56603523,71.69781028,62.35256217,68.40765149,61.95757586,67.05395088,63.85191986,70.60583335,51.19377484,60.77131164,68.55885727,71.09301509,79.59579807,72.82664197,55.62336138,53.9725109,65.82633053,62.38167382,69.86549562,60.49186356,67.8393964,88.28093283,
Papua New Guinea,PNG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.517,42.06965737,40.58440909,44.57037784,47.81992737,52.87991344,52.68649155,55.46397301,53.58789622,58.22982801,62.89033295,66.31833028,64.51147672,67.04747939,79.86819446,76.14604545,69.65007848,80.75591837,76.18543703,81.39472238,86.69151818,84.02080258,81.94300126,75.43851659,78.42791235,79.22952027,79.79620503,73.98567593,76.36389944,82.73009154,73.60867759,81.16396716,77.93547715,78.07740955,75.48903314,88.56663277,82.82720356,78.47482061,79.48397663,88.09221585,92.20922369,93.34558256,92.61509502,101.0628902,107.762411,102.7971644,73.60940135,76.51103043,75.65830782,62.49001433,65.0209719,62.16243634,52.04466879,53.43501884,55.12083503,50.6549677,49.43427346,57.20956831,58.24607105,60.89838492,53.41228724,62.25172347,57.27192185,
Poland,POL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2405026,37.64871068,35.02335483,35.73393563,36.02769882,36.50546048,38.43795106,42.70882149,43.09738035,43.07576003,46.90267571,45.14380304,48.44114264,56.02293078,64.57793677,62.41336958,68.99320989,71.29165574,71.07611633,65.03103417,71.00597105,76.14657868,77.62728298,79.99640081,82.28975459,82.9150368,85.80892035,89.2373672,90.44602992,89.23235287,89.32645694,100.2063362,107.7898621,
Pre-demographic dividend,PRE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.3356522,34.96214139,33.0367905,34.06028398,35.52989434,32.61441983,32.14371663,32.19519535,34.90049421,35.47912551,31.53022333,40.76834777,34.79859197,38.70702664,50.84527705,51.96125738,50.43782016,54.30903356,51.8583385,54.91216855,60.32394677,36.39190438,34.17440576,33.17508561,35.47864693,36.17164343,29.64571716,29.36891215,29.80185883,32.674622,20.45752585,28.38554098,36.73385241,32.6308124,30.77176059,25.68755362,24.59441851,24.32202183,21.58385648,42.3597947,44.85828135,44.8970912,39.02918546,42.16835703,48.82633537,51.04375269,47.40174395,48.57468145,52.68943758,45.6677237,46.87810649,51.99247803,50.01647038,45.94964722,43.81069165,37.77639915,34.01698684,36.30342531,42.54013024,40.77919075,34.61169074,41.31188539,47.58747694,
